associated_id,term,type
100271276,RPL13AP11,ENTREZID
100271277,RPL13AP12,ENTREZID
100271278,RPL13AP14,ENTREZID
100271279,RPL13AP15,ENTREZID
100271282,RPL14P4,ENTREZID
100271283,RPL15P14,ENTREZID
100271284,RPL17P35,ENTREZID
100271285,RPL18AP10,ENTREZID
100271286,RPL18P10,ENTREZID
100271287,RPL19P17,ENTREZID
100271288,RPL19P18,ENTREZID
100271289,RPL22P17,ENTREZID
100271290,RPL22P18,ENTREZID
100271291,RPL23AP22,ENTREZID
100271292,RPL23AP23,ENTREZID
100271293,RPL23AP33,ENTREZID
100271294,RPL23AP34,ENTREZID
100271295,RPL23AP35,ENTREZID
100271296,RPL23AP36,ENTREZID
100271297,RPL23P11,ENTREZID
100271298,RPL27AP3,ENTREZID
100271299,RPL27AP4,ENTREZID
100271300,RPL27AP5,ENTREZID
100271301,RPL27AP7,ENTREZID
100271302,RPL27P12,ENTREZID
100271303,RPL30P11,ENTREZID
100271304,RPL30P12,ENTREZID
100271305,RPL30P13,ENTREZID
100271306,RPL32P27,ENTREZID
100271308,RPL34P20,ENTREZID
100271309,RPL34P24,ENTREZID
100271310,RPL35AP8,ENTREZID
100271311,RPL35AP9,ENTREZID
100271312,RPL35AP6,ENTREZID
100271313,RPL35AP10,ENTREZID
100271314,RPL35AP11,ENTREZID
100271315,RPL35AP14,ENTREZID
100271316,RPL35AP12,ENTREZID
100271317,RPL35AP15,ENTREZID
100271318,RPL35AP16,ENTREZID
100271319,RPL35AP17,ENTREZID
100271321,RPL35AP18,ENTREZID
100271322,RPL35AP19,ENTREZID
100271323,RPL36AP13,ENTREZID
100271324,RPL36AP14,ENTREZID
100271325,RPL36AP15,ENTREZID
100271326,RPL36AP17,ENTREZID
100271327,RPL36AP16,ENTREZID
100271328,RPL36AP18,ENTREZID
100271329,RPL36AP20,ENTREZID
100271330,RPL36AP19,ENTREZID
100271331,RPL36AP25,ENTREZID
100271332,RPL36AP21,ENTREZID
100271334,RPL36P15,ENTREZID
100271336,RPL36P17,ENTREZID
100271337,RPL37AP2,ENTREZID
100271338,RPL37AP4,ENTREZID
100271339,RPL37AP6,ENTREZID
100271340,RPL37P20,ENTREZID
100271341,RPL37P22,ENTREZID
100271342,RPL37P18,ENTREZID
100271343,UBA52P8,ENTREZID
100271344,UBA52P9,ENTREZID
100271346,RPLP1P10,ENTREZID
100271347,RPLP2P4,ENTREZID
100271348,RPLP2P5,ENTREZID
100271349,RPS10P18,ENTREZID
100271350,RPS10P19,ENTREZID
100271351,RPS10P21,ENTREZID
100271352,RPS12P16,ENTREZID
100271353,RPS12P17,ENTREZID
100271354,RPS12P18,ENTREZID
100271357,RPS15AP21,ENTREZID
100271358,RPS15AP16,ENTREZID
100271359,RPS15AP26,ENTREZID
100271360,RPS15AP18,ENTREZID
100271361,RPS15P7,ENTREZID
100271362,RPS16P6,ENTREZID
100271363,RPS17P15,ENTREZID
100271364,RPS18P13,ENTREZID
100271365,RPS21P6,ENTREZID
100271366,RPS21P7,ENTREZID
100271367,RPS23P6,ENTREZID
100271371,RPS24P18,ENTREZID
100271372,RPS25P10,ENTREZID
100271373,RPS25P9,ENTREZID
100271374,RPS27AP5,ENTREZID
100271375,RPS27AP8,ENTREZID
100271376,RPS27AP9,ENTREZID
100271377,RPS27AP10,ENTREZID
100271378,RPS27AP14,ENTREZID
100271379,RPS27AP15,ENTREZID
100271380,RPS27P18,ENTREZID
100271381,RPS28P8,ENTREZID
100271383,RPS29P19,ENTREZID
100271384,RPS29P22,ENTREZID
100271385,RPS4XP12,ENTREZID
100271386,RPS4XP20,ENTREZID
100271387,RPL12P43,ENTREZID
100271388,RPL17P49,ENTREZID
100271389,RPL21P81,ENTREZID
100271390,RPL21P132,ENTREZID
100271391,RPL21P133,ENTREZID
100271392,RPL31P63,ENTREZID
100271393,RPL32P35,ENTREZID
100271394,RPL36P18,ENTREZID
100271395,RPL37P24,ENTREZID
100271396,RPL39P24,ENTREZID
100271398,RPL7AP44,ENTREZID
100271399,RPL7AP71,ENTREZID
100271400,RPS26P56,ENTREZID
100271401,RPS26P57,ENTREZID
100271402,RPS29P28,ENTREZID
100271404,RPL12P26,ENTREZID
100271405,RPL12P30,ENTREZID
100271406,RPL12P31,ENTREZID
100271407,RPL12P34,ENTREZID
100271408,RPL12P36,ENTREZID
100271410,RPL12P39,ENTREZID
100271411,RPL17P37,ENTREZID
100271413,RPL17P40,ENTREZID
100271414,RPL17P45,ENTREZID
100271415,RPL17P47,ENTREZID
100271416,RPL17P48,ENTREZID
100271417,RPL17P38,ENTREZID
100271418,RPL17P42,ENTREZID
100271419,RPL17P46,ENTREZID
100271420,RPL18AP14,ENTREZID
100271421,RPL21P88,ENTREZID
100271422,RPL21P89,ENTREZID
100271423,RPL21P90,ENTREZID
100271424,RPL21P91,ENTREZID
100271425,RPL21P94,ENTREZID
100271427,RPL21P95,ENTREZID
100271428,RPL21P96,ENTREZID
100271429,RPL21P99,ENTREZID
100271430,RPL21P100,ENTREZID
100271431,RPL21P101,ENTREZID
100271432,RPL21P102,ENTREZID
100271433,RPL21P103,ENTREZID
100271434,RPL21P108,ENTREZID
100271435,RPL21P104,ENTREZID
100271437,RPL21P109,ENTREZID
100271438,RPL21P110,ENTREZID
100271439,RPL21P111,ENTREZID
100271440,RPL21P113,ENTREZID
100271441,RPL21P114,ENTREZID
100271443,RPL21P115,ENTREZID
100271444,RPL21P116,ENTREZID
100271445,RPL21P121,ENTREZID
100271446,RPL21P118,ENTREZID
100271447,RPL21P122,ENTREZID
100271448,RPL21P123,ENTREZID
100271449,RPL21P126,ENTREZID
100271450,RPL21P124,ENTREZID
100271451,RPL21P129,ENTREZID
100271452,RPL21P127,ENTREZID
100271453,RPL21P130,ENTREZID
100271455,RPL22P21,ENTREZID
100271456,RPL23AP27,ENTREZID
100271457,RPL23AP28,ENTREZID
100271458,RPL23AP29,ENTREZID
100271459,RPL23AP30,ENTREZID
100271460,RPL23AP31,ENTREZID
100271461,RPL23AP39,ENTREZID
100271462,RPL23AP40,ENTREZID
100271464,RPL23AP51,ENTREZID
100271465,RPL23AP52,ENTREZID
100271466,RPL23AP54,ENTREZID
100271467,RPL23AP55,ENTREZID
100271469,RPL26P31,ENTREZID
100271470,RPL26P34,ENTREZID
100271471,RPL26P27,ENTREZID
100271472,RPL29P22,ENTREZID
100271474,RPL29P29,ENTREZID
100271475,RPL31P51,ENTREZID
100271476,RPL31P52,ENTREZID
100271477,RPL31P53,ENTREZID
100271478,RPL31P56,ENTREZID
100271479,RPL31P46,ENTREZID
100271480,RPL31P59,ENTREZID
100271481,RPL31P47,ENTREZID
100271482,RPL31P62,ENTREZID
100271483,RPL31P54,ENTREZID
100271485,RPL31P58,ENTREZID
100271486,RPL31P60,ENTREZID
100271487,RPL31P61,ENTREZID
100271488,RPL32P32,ENTREZID
100271489,RPL32P24,ENTREZID
100271490,RPL32P25,ENTREZID
100271491,RPL32P26,ENTREZID
100271492,RPL32P30,ENTREZID
100271493,RPL32P33,ENTREZID
100271494,RPL34P19,ENTREZID
100271495,RPL34P21,ENTREZID
100271498,RPL34P22,ENTREZID
100271499,RPL34P23,ENTREZID
100271500,RPL34P28,ENTREZID
100271501,RPL34P25,ENTREZID
100271502,RPL34P32,ENTREZID
100271503,RPL34P29,ENTREZID
100271504,RPL34P35,ENTREZID
100271505,RPL34P30,ENTREZID
100271506,RPL35AP21,ENTREZID
100271507,RPL35AP22,ENTREZID
100271508,RPL36AP24,ENTREZID
100271509,RPL36AP28,ENTREZID
100271510,RPL36AP29,ENTREZID
100271511,RPL36AP30,ENTREZID
100271512,RPL36AP32,ENTREZID
100271513,RPL36AP34,ENTREZID
100271515,RPL37P19,ENTREZID
100271516,RPL37P21,ENTREZID
100271517,RPL39P25,ENTREZID
100271518,RPL39P26,ENTREZID
100271519,RPL39P30,ENTREZID
100271520,RPL39P28,ENTREZID
100271521,RPL39P33,ENTREZID
100271522,RPL39P29,ENTREZID
100271523,RPL39P34,ENTREZID
100271524,RPL39P35,ENTREZID
100271525,RPL39P31,ENTREZID
100271526,RPL39P36,ENTREZID
100271528,RPL39P37,ENTREZID
100271529,RPL39P38,ENTREZID
100271530,RPL39P39,ENTREZID
100271531,RPL39P40,ENTREZID
100271532,RPL39P41,ENTREZID
100271533,RPL7AP51,ENTREZID
100271534,RPL7AP52,ENTREZID
100271535,RPL7AP55,ENTREZID
100271536,RPL7AP56,ENTREZID
100271537,RPL7AP57,ENTREZID
100271538,RPL7AP60,ENTREZID
100271539,RPL7AP61,ENTREZID
100271542,RPL7AP67,ENTREZID
100271543,RPL7AP65,ENTREZID
100271545,RPL7AP69,ENTREZID
100271546,RPS10P25,ENTREZID
100271547,RPS10P20,ENTREZID
100271548,RPS10P26,ENTREZID
100271549,RPS12P20,ENTREZID
100271550,RPS12P21,ENTREZID
100271551,RPS12P24,ENTREZID
100271552,RPS12P27,ENTREZID
100271553,RPS12P28,ENTREZID
100271555,RPS12P30,ENTREZID
100271556,RPS12P32,ENTREZID
100271557,RPS15AP22,ENTREZID
100271558,RPS15AP23,ENTREZID
100271560,RPS20P28,ENTREZID
100271561,RPS20P29,ENTREZID
100271562,RPS20P30,ENTREZID
100271563,RPS20P31,ENTREZID
100271564,RPS20P33,ENTREZID
100271565,RPS20P34,ENTREZID
100271566,RPS20P35,ENTREZID
100271567,RPS26P41,ENTREZID
100271568,RPS26P42,ENTREZID
100271569,RPS26P44,ENTREZID
100271570,RPS26P45,ENTREZID
100271571,RPS26P43,ENTREZID
100271572,RPS26P46,ENTREZID
100271574,RPS26P48,ENTREZID
100271575,RPS26P49,ENTREZID
100271576,RPS26P51,ENTREZID
100271577,RPS26P52,ENTREZID
100271581,RPS27P20,ENTREZID
100271583,RPS27P26,ENTREZID
100271584,RPS27P25,ENTREZID
100271585,RPS27P27,ENTREZID
100271586,RPS27P28,ENTREZID
100271587,RPS29P20,ENTREZID
100271588,RPS29P23,ENTREZID
100271589,RPS29P24,ENTREZID
100271590,RPS29P25,ENTREZID
100271591,RPS29P26,ENTREZID
100271592,RPS29P27,ENTREZID
100271593,RPS3AP37,ENTREZID
100271594,RPS3AP38,ENTREZID
100271595,RPS3AP41,ENTREZID
100271596,RPS3AP46,ENTREZID
100271597,RPS3AP42,ENTREZID
100271600,RPS3AP51,ENTREZID
100271601,RPS3AP50,ENTREZID
100271602,RPL10AP13,ENTREZID
100271603,RPL13AP24,ENTREZID
100271604,RPL18AP12,ENTREZID
100271605,RPL27AP8,ENTREZID
100271606,RPL37AP9,ENTREZID
100271607,RPS15AP30,ENTREZID
100271610,RPL36AP35,ENTREZID
100271611,RPL36AP53,ENTREZID
100271612,RPL36AP54,ENTREZID
100271613,RPS15AP27,ENTREZID
100271616,RPL23AP58,ENTREZID
100271617,RPL23AP62,ENTREZID
100271618,RPL23AP59,ENTREZID
100271619,RPL23AP70,ENTREZID
100271620,RPL23AP66,ENTREZID
100271621,RPL23AP72,ENTREZID
100271622,RPL23AP67,ENTREZID
100271623,RPL23AP69,ENTREZID
100271624,RPL23AP78,ENTREZID
100271625,RPL23AP73,ENTREZID
100271626,RPL23AP79,ENTREZID
100271627,RPL23AP81,ENTREZID
100271630,RPL35AP26,ENTREZID
100271631,RPL35AP24,ENTREZID
100271632,RPL35AP32,ENTREZID
100271633,RPL35AP25,ENTREZID
100271634,RPL35AP33,ENTREZID
100271635,RPL35AP27,ENTREZID
100271636,RPL35AP35,ENTREZID
100271637,RPL35AP28,ENTREZID
100271638,RPL35AP29,ENTREZID
100271639,RPL35AP30,ENTREZID
100271640,RPL35AP31,ENTREZID
100271641,RPL35AP34,ENTREZID
100271642,RPL36AP38,ENTREZID
100271643,RPL36AP39,ENTREZID
100271644,RPL36AP41,ENTREZID
100271645,RPL36AP42,ENTREZID
100271646,RPL36AP43,ENTREZID
100271647,RPL36AP47,ENTREZID
100271648,RPL36AP50,ENTREZID
100271649,RPS15AP32,ENTREZID
100271650,RPS15AP36,ENTREZID
100271651,RPS15AP37,ENTREZID
100271652,RPS15AP31,ENTREZID
100271654,RPS15AP33,ENTREZID
100271655,RPS15AP38,ENTREZID
100271656,LOC100271656,ENTREZID
100271686,DELXP11.3,ENTREZID
100271687,LNCR3,ENTREZID
100271688,ANIB9,ENTREZID
100271689,ANIB10,ENTREZID
100271690,CRCS8,ENTREZID
100271691,CRCS10,ENTREZID
100271692,CRCS11,ENTREZID
100271693,LNCR4,ENTREZID
100271694,MS2,ENTREZID
100271695,MS3,ENTREZID
100271696,MS4,ENTREZID
100271697,IDDM23,ENTREZID
100271698,ADIPQTL4,ENTREZID
100271700,NONOP2,ENTREZID
100271702,LINC00940,ENTREZID
100271703,HAUS1P3,ENTREZID
100271715,ARHGEF33,ENTREZID
100271717,LOC100271717,ENTREZID
100271718,AD16,ENTREZID
100271719,PSORS11,ENTREZID
100271722,LINC00899,ENTREZID
100271832,LOC100271832,ENTREZID
100271835,LIMS3-LOC440895,ENTREZID
100271836,SMG1P3,ENTREZID
100271837,USH1H,ENTREZID
100271838,IBD26,ENTREZID
100271842,LOC100271842,ENTREZID
100271846,ERVV-2,ENTREZID
100271849,MEF2B,ENTREZID
100271867,MPVQTL1,ENTREZID
100271868,MPVQTL2,ENTREZID
100271869,MPVQTL3,ENTREZID
100271870,RBM22P4,ENTREZID
100271871,RBM22P2,ENTREZID
100271873,AIRN,ENTREZID
100271874,ZNRF2P2,ENTREZID
100271884,SMARCE1P1,ENTREZID
100271893,SAMM50P1,ENTREZID
100271907,LOC100271907,ENTREZID
100271918,MKI67P1,ENTREZID
100271921,DEL15Q26QTER,ENTREZID
100271922,BFIS4,ENTREZID
100271923,FEB10,ENTREZID
100271924,DFNA59,ENTREZID
100271927,RASA4B,ENTREZID
100272146,NFE2L3P2,ENTREZID
100272147,CMC4,ENTREZID
100272169,L1RE4,ENTREZID
100272205,TATDN2P2,ENTREZID
100272217,LOC100272217,ENTREZID
100272220,RPAP2P1,ENTREZID
100272224,UAQTL3,ENTREZID
100272225,UAQTL4,ENTREZID
100272228,LINC00894,ENTREZID
100286746,LOC100286746,ENTREZID
100286836,OS6,ENTREZID
100286844,BCDIN3D-AS1,ENTREZID
100286895,LOC100286895,ENTREZID
100286906,LOC100286906,ENTREZID
100286918,NDUFS5P2,ENTREZID
100286922,LOC100286922,ENTREZID
100286925,LOC100286925,ENTREZID
100286929,NMD3P2,ENTREZID
100286938,VPS13A-AS1,ENTREZID
100286942,LOC100286942,ENTREZID
100286945,LOC100286945,ENTREZID
100286946,LOC100286946,ENTREZID
100286948,APOOP1,ENTREZID
100286954,HSPE1P12,ENTREZID
100286958,LOC100286958,ENTREZID
100286962,LOC100286962,ENTREZID
100286963,DEFB109,ENTREZID
100286964,TSPY23P,ENTREZID
100286965,CBX3P8,ENTREZID
100286971,UBDP1,ENTREZID
100286973,LOC100286973,ENTREZID
100286979,ANAPC1P1,ENTREZID
100286986,LOC100286986,ENTREZID
100286989,HSPC081,ENTREZID
100286992,LOC100286992,ENTREZID
100286996,TSPY22P,ENTREZID
100286997,LOC100286997,ENTREZID
100287010,LOC100287010,ENTREZID
100287013,FAM86KP,ENTREZID
100287014,LOC100287014,ENTREZID
100287015,LOC100287015,ENTREZID
100287016,DSTNP3,ENTREZID
100287026,TTTY25P,ENTREZID
100287028,LOC100287028,ENTREZID
100287029,DDX11L10,ENTREZID
100287033,LOC100287033,ENTREZID
100287036,LOC100287036,ENTREZID
100287042,LOC100287042,ENTREZID
100287045,FAM90A26,ENTREZID
100287046,LOC100287046,ENTREZID
100287049,LOC100287049,ENTREZID
100287055,TSPY21P,ENTREZID
100287063,GEMIN2P2,ENTREZID
100287066,LOC100287066,ENTREZID
100287067,MTCO1P51,ENTREZID
100287072,LOC100287072,ENTREZID
100287074,LOC100287074,ENTREZID
100287082,GACAT2,ENTREZID
100287083,DEFT1P2,ENTREZID
100287084,ZNF72P,ENTREZID
100287085,OCIAD2P1,ENTREZID
100287087,H3F3BP1,ENTREZID
100287091,ATP5LP5,ENTREZID
100287098,TONSL-AS1,ENTREZID
100287102,DDX11L1,ENTREZID
100287114,LINC00421,ENTREZID
100287128,IGHV1OR15-2,ENTREZID
100287136,CICP28,ENTREZID
100287140,HSPD1P14,ENTREZID
100287144,USP17L10,ENTREZID
100287148,LOC100287148,ENTREZID
100287157,LOC100287157,ENTREZID
100287160,LOC100287160,ENTREZID
100287166,LOC100287166,ENTREZID
100287167,TTTY29P,ENTREZID
100287171,WASHC1,ENTREZID
100287173,UBE2V1P5,ENTREZID
100287175,LOC100287175,ENTREZID
100287177,EML2-AS1,ENTREZID
100287178,USP17L11,ENTREZID
100287183,NUTF2P8,ENTREZID
100287188,LOC100287188,ENTREZID
100287189,LOC100287189,ENTREZID
100287191,HNRNPA1P47,ENTREZID
100287193,ISCA2P1,ENTREZID
100287200,RAB9AP1,ENTREZID
100287205,USP17L12,ENTREZID
100287210,LOC100287210,ENTREZID
100287212,LOC100287212,ENTREZID
100287215,UBL5P2,ENTREZID
100287216,SH3RF3-AS1,ENTREZID
100287221,LOC100287221,ENTREZID
100287225,LINC01630,ENTREZID
100287226,ZNF729,ENTREZID
100287227,TIPARP-AS1,ENTREZID
100287229,BRD7P4,ENTREZID
100287234,RAB9AP5,ENTREZID
100287238,USP17L13,ENTREZID
100287243,LOC100287243,ENTREZID
100287261,CSPG4P3Y,ENTREZID
100287266,HNRNPA1P42,ENTREZID
100287270,USP17L14P,ENTREZID
100287272,USP8P1,ENTREZID
100287275,PCOTHP1,ENTREZID
100287279,UBE2V1P6,ENTREZID
100287284,MANSC4,ENTREZID
100287290,LOC100287290,ENTREZID
100287294,LOC100287294,ENTREZID
100287296,LINC00265-2P,ENTREZID
100287301,GS52,ENTREZID
100287302,USP17L16P,ENTREZID
100287309,LOC100287309,ENTREZID
100287314,LINC00941,ENTREZID
100287325,KRT8P37,ENTREZID
100287327,USP17L17,ENTREZID
100287329,LOC100287329,ENTREZID
100287335,LOC100287335,ENTREZID
100287345,VENTXP2,ENTREZID
100287355,LOC100287355,ENTREZID
100287357,LOC100287357,ENTREZID
100287361,LOC100287361,ENTREZID
100287362,PRSS46,ENTREZID
100287364,USP17L18,ENTREZID
100287366,OSTM1-AS1,ENTREZID
100287369,HSPE1P4,ENTREZID
100287372,IGHV3OR16-13,ENTREZID
100287387,LOC100287387,ENTREZID
100287388,LIN28AP2,ENTREZID
100287399,POTEB2,ENTREZID
100287402,LOC100287402,ENTREZID
100287404,USP17L19,ENTREZID
100287413,LOC100287413,ENTREZID
100287419,CDK8P2,ENTREZID
100287425,LOC100287425,ENTREZID
100287427,LOC100287427,ENTREZID
100287430,LOC100287430,ENTREZID
100287441,USP17L20,ENTREZID
100287453,LOC100287453,ENTREZID
100287461,MTND1P8,ENTREZID
100287463,BOLA3P2,ENTREZID
100287467,LOC100287467,ENTREZID
100287470,LINC00265-3P,ENTREZID
100287472,NPM1P31,ENTREZID
100287477,LOC100287477,ENTREZID
100287478,USP17L21,ENTREZID
100287482,SMKR1,ENTREZID
100287483,ELOCP28,ENTREZID
100287485,LOC100287485,ENTREZID
100287489,LOC100287489,ENTREZID
100287495,GCSHP4,ENTREZID
100287497,LOC100287497,ENTREZID
100287498,LOC100287498,ENTREZID
100287502,CSPG4P4Y,ENTREZID
100287505,BRWD1P2,ENTREZID
100287512,RPS3AP53,ENTREZID
100287513,USP17L22,ENTREZID
100287520,GLYATL1P3,ENTREZID
100287523,LOC100287523,ENTREZID
100287525,LOC100287525,ENTREZID
100287528,IGLL4P,ENTREZID
100287539,LOC100287539,ENTREZID
100287542,RAB9AP2,ENTREZID
100287544,LOC100287544,ENTREZID
100287551,HSPA8P8,ENTREZID
100287559,ADPGK-AS1,ENTREZID
100287567,TRMT112P7,ENTREZID
100287569,LINC00173,ENTREZID
100287573,TOMM22P6,ENTREZID
100287576,LOC100287576,ENTREZID
100287577,RAB9AP3,ENTREZID
100287579,ELOCP22,ENTREZID
100287590,LOC100287590,ENTREZID
100287591,MTND1P22,ENTREZID
100287592,LINC02106,ENTREZID
100287596,DDX11L5,ENTREZID
100287603,SSXP10,ENTREZID
100287606,TTTY28P,ENTREZID
100287610,LOC100287610,ENTREZID
100287613,LOC100287613,ENTREZID
100287614,LOC100287614,ENTREZID
100287616,LOXL1-AS1,ENTREZID
100287625,SUPT4H1P2,ENTREZID
100287630,PSAT1P4,ENTREZID
100287632,LOC100287632,ENTREZID
100287635,KRT18P62,ENTREZID
100287639,MTHFD2P1,ENTREZID
100287647,PCMTD1P2,ENTREZID
100287653,LOC100287653,ENTREZID
100287664,TSRM,ENTREZID
100287680,SUB1P2,ENTREZID
100287682,EXTL2P1,ENTREZID
100287685,LOC100287685,ENTREZID
100287692,ELOCP24,ENTREZID
100287704,LOC100287704,ENTREZID
100287708,CCDC58P2,ENTREZID
100287715,KRTAP9-12P,ENTREZID
100287718,ANKRD66,ENTREZID
100287722,AP4B1-AS1,ENTREZID
100287725,GAPDHP76,ENTREZID
100287728,LOC100287728,ENTREZID
100287735,TTTY13B,ENTREZID
100287745,MTATP6P2,ENTREZID
100287754,LOC100287754,ENTREZID
100287755,ATP5G1P4,ENTREZID
100287757,LOC100287757,ENTREZID
100287765,LINC00630,ENTREZID
100287768,COX6A1P3,ENTREZID
100287769,RBMY1GP,ENTREZID
100287778,ELOCP20,ENTREZID
100287785,LINC00266-2P,ENTREZID
100287792,LOC100287792,ENTREZID
100287808,LOC100287808,ENTREZID
100287814,LINC00582,ENTREZID
100287817,NDUFS5P4,ENTREZID
100287818,TTTY26P,ENTREZID
100287822,SETP10,ENTREZID
100287825,LOC100287825,ENTREZID
100287834,LOC100287834,ENTREZID
100287837,LOC100287837,ENTREZID
100287840,LOC100287840,ENTREZID
100287844,TTTY30P,ENTREZID
100287845,GOLGA6L16P,ENTREZID
100287846,LOC100287846,ENTREZID
100287852,LOC100287852,ENTREZID
100287856,LOC100287856,ENTREZID
100287868,NUTF2P7,ENTREZID
100287869,LOC100287869,ENTREZID
100287874,TTTY27P,ENTREZID
100287877,LOC100287877,ENTREZID
100287879,LINC00994,ENTREZID
100287880,NDUFA4P2,ENTREZID
100287887,RPL13AP25,ENTREZID
100287895,NARSP2,ENTREZID
100287896,LOC100287896,ENTREZID
100287898,TTC34,ENTREZID
100287900,GM2AP2,ENTREZID
100287902,LGALS8-AS1,ENTREZID
100287905,TTTY31P,ENTREZID
100287908,ZNF519P2,ENTREZID
100287912,LOC100287912,ENTREZID
100287919,VN1R30P,ENTREZID
100287928,LOC100287928,ENTREZID
100287932,TIMM23,ENTREZID
100287934,LOC100287934,ENTREZID
100287941,TTTY24P,ENTREZID
100287944,LOC100287944,ENTREZID
100287948,LINC01699,ENTREZID
100287951,LOC100287951,ENTREZID
100287960,HIGD1AP10,ENTREZID
100287964,ATP5LP7,ENTREZID
100287965,LOC100287965,ENTREZID
100287966,LOC100287966,ENTREZID
100287979,TTTY13C,ENTREZID
100287985,LOC100287985,ENTREZID
100288001,LOC100288001,ENTREZID
100288008,PRR13P4,ENTREZID
100288010,LOC100288010,ENTREZID
100288013,NDUFA5P12,ENTREZID
100288016,LOC100288016,ENTREZID
100288022,VN1R33P,ENTREZID
100288025,DYZ1L2,ENTREZID
100288028,LOC100288028,ENTREZID
100288031,LOC100288031,ENTREZID
100288035,NDUFA5P3,ENTREZID
100288038,HNRNPA1P28,ENTREZID
100288042,ZNF519P3,ENTREZID
100288053,DYZ1L3,ENTREZID
100288069,LOC100288069,ENTREZID
100288072,SDR42E2,ENTREZID
100288073,LOC100288073,ENTREZID
100288077,WTAPP1,ENTREZID
100288079,GS1-279B7.1,ENTREZID
100288083,CICP22,ENTREZID
100288085,DYZ1L5,ENTREZID
100288093,LOC100288093,ENTREZID
100288097,LOC100288097,ENTREZID
100288111,BOLA3P1,ENTREZID
100288112,OR11J7P,ENTREZID
100288114,LOC100288114,ENTREZID
100288122,LDLRAD4-AS1,ENTREZID
100288123,LOC100288123,ENTREZID
100288124,DYZ1L8,ENTREZID
100288125,LOC100288125,ENTREZID
100288129,ADI1P3,ENTREZID
100288130,MTCL1P1,ENTREZID
100288139,PIH2,ENTREZID
100288142,NBPF20,ENTREZID
100288146,LOC100288146,ENTREZID
100288148,OR11J6P,ENTREZID
100288149,NDUFS5P3,ENTREZID
100288151,LOC100288151,ENTREZID
100288152,SLC9A3-AS1,ENTREZID
100288157,DYZ1L9,ENTREZID
100288160,LOC100288160,ENTREZID
100288162,LOC100288162,ENTREZID
100288165,HMGN2P15,ENTREZID
100288170,UBE2V1P15,ENTREZID
100288172,LOC100288172,ENTREZID
100288173,TRMT112P4,ENTREZID
100288175,LOC100288175,ENTREZID
100288179,TSEN15P1,ENTREZID
100288181,LOC100288181,ENTREZID
100288185,PPIAP1,ENTREZID
100288188,DYZ1L10,ENTREZID
100288192,LOC100288192,ENTREZID
100288195,VN1R104P,ENTREZID
100288198,HMGN3-AS1,ENTREZID
100288203,LOC100288203,ENTREZID
100288208,LOC100288208,ENTREZID
100288211,LOC100288211,ENTREZID
100288220,DYZ1L11,ENTREZID
100288222,ATP5G1P8,ENTREZID
100288227,MTND1P27,ENTREZID
100288233,LOC100288233,ENTREZID
100288235,HSPE1P10,ENTREZID
100288238,LOC100288238,ENTREZID
100288241,LOC100288241,ENTREZID
100288248,ZNHIT1P1,ENTREZID
100288250,ISCA1P5,ENTREZID
100288252,RPL10P1,ENTREZID
100288254,LOC100288254,ENTREZID
100288259,DYZ1L12,ENTREZID
100288264,VN1R105P,ENTREZID
100288283,HNRNPA1P61,ENTREZID
100288287,KRTAP22-2,ENTREZID
100288293,DYZ1L13,ENTREZID
100288298,GCSHP2,ENTREZID
100288306,LOC100288306,ENTREZID
100288307,USMG5P1,ENTREZID
100288310,LOC100288310,ENTREZID
100288315,LOC100288315,ENTREZID
100288319,AK3P5,ENTREZID
100288323,KRTAP21-3,ENTREZID
100288329,DYZ1L14,ENTREZID
100288330,H2AFZP5,ENTREZID
100288332,NPIPA5,ENTREZID
100288336,LOC100288336,ENTREZID
100288337,NDUFB5P1,ENTREZID
100288339,NDUFA5P6,ENTREZID
100288343,SLC25A14P1,ENTREZID
100288346,NCAM1-AS1,ENTREZID
100288358,LOC100288358,ENTREZID
100288363,DYZ1L15,ENTREZID
100288365,LOC100288365,ENTREZID
100288367,LOC100288367,ENTREZID
100288378,LRRC34P1,ENTREZID
100288379,LOC100288379,ENTREZID
100288380,ULK4P2,ENTREZID
100288385,LOC100288385,ENTREZID
100288392,LOC100288392,ENTREZID
100288397,RAB9AP4,ENTREZID
100288402,DYZ1L17,ENTREZID
100288405,SFTPA3P,ENTREZID
100288413,ERVMER34-1,ENTREZID
100288416,LOC100288416,ENTREZID
100288420,NDUFB4P3,ENTREZID
100288425,EIF1P2,ENTREZID
100288428,LMCD1-AS1,ENTREZID
100288430,LOC100288430,ENTREZID
100288432,IL10RB-AS1,ENTREZID
100288435,DYZ1L18,ENTREZID
100288436,SLC4A1APP1,ENTREZID
100288437,LOC100288437,ENTREZID
100288440,COX5BP5,ENTREZID
100288443,LOC100288443,ENTREZID
100288451,RBBP4P5,ENTREZID
100288463,CUL1P1,ENTREZID
100288465,FAM197Y10,ENTREZID
100288468,DYZ1L21,ENTREZID
100288470,REXO1L11P,ENTREZID
100288482,LOC100288482,ENTREZID
100288483,HSBP1P2,ENTREZID
100288484,LOC100288484,ENTREZID
100288485,MTRNR2L7,ENTREZID
100288486,DDX11L9,ENTREZID
100288490,LOC100288490,ENTREZID
100288493,ELOCP5,ENTREZID
100288499,DYZ1L22,ENTREZID
100288500,REXO1L10P,ENTREZID
100288503,SMIM12P1,ENTREZID
100288504,LOC100288504,ENTREZID
100288506,PNPT1P1,ENTREZID
